"","Intercept::Est","Intercept::SE","Intercept::t.val","Experiment2:Est","Experiment2:SE","Experiment2:t.val","Experiment3:Est","Experiment3:SE","Experiment3:t.val","GroupsDY:Est","GroupsDY:SE","GroupsDY:t.val","(Intercept):pval","Experiment2:pval","Experiment3:pval","GroupsDY:pval","(Intercept):pval.padj","Experiment2:pval.padj","Experiment3:pval.padj","GroupsDY:pval.padj","Pathway"
"PWY-7111: pyruvate fermentation to isobutanol (engineered)",9.91709364654371,0.266636886927342,37.2367393608714,3.19863001894995,0.342765049573904,9.34397506572679,-0.217487697096019,0.315297987417447,-0.689906831584981,-0.174854173524442,0.27000506533081,-0.647886608225545,6.28957937352195e-24,1.21915180553852e-09,0.500843088067707,0.528720233940725,2.21534931856059e-21,4.14059054217781e-07,1,1,"PWY-7111: pyruvate fermentation to isobutanol (engineered)"
"PWY-7115: C4 photosynthetic carbon assimilation cycle, NAD-ME type",-5.69006302790706,1.61728124374976,-3.52849394295043,-0.0119180049957102,2.07903524556184,-0.0337988900284198,-2.22911312861738,1.91243427388664,-1.20904725417796,0.276065920093796,1.63771086929896,0.18551445890214,0.00355211961142476,0.814259719983679,0.337856025034705,0.746390830522463,0.491785372201651,0.99637606448488,0.998267593165516,1,"PWY-7115: C4 photosynthetic carbon assimilation cycle, NAD-ME type"
"PWY-7117: C4 photosynthetic carbon assimilation cycle, PEPCK type",2.29520577575767,1.25695165719598,1.89931974609433,-9.11516067487232,1.61582705999783,-5.77049210540974,1.12803429655221,1.48634471532408,0.79053984990627,2.17314695852207,1.27282957069384,1.7445810268879,0.110006788845531,6.65279688939618e-05,0.454430869733843,0.143435796872293,0.999105870681578,0.021745771330039,1,1,"PWY-7117: C4 photosynthetic carbon assimilation cycle, PEPCK type"
"PWY-7184: pyrimidine deoxyribonucleotides de novo biosynthesis I",8.24449786675601,1.17531637502007,7.22549795642486,-11.4134041308047,1.5108838847888,-7.72443008945357,-15.5123053941294,1.38981103437342,-11.436746691284,-1.48665810472346,1.19016306512812,-1.29282931980668,5.60493221363565e-06,1.23923072894126e-06,1.56023487532519e-09,0.313275821990731,0.00141156090234898,0.000418103542129674,4.86893977132835e-07,0.997958565432716,"PWY-7184: pyrimidine deoxyribonucleotides de novo biosynthesis I"
"PWY-7187: pyrimidine deoxyribonucleotides de novo biosynthesis II",8.35662620988575,1.23872588750306,6.89461448662952,-11.6055614760851,1.59239760534019,-7.38980735918406,-15.809590499585,1.46479275164218,-10.9954919910527,-1.25835512078677,1.25437357162578,-1.02835495541667,2.50801533245561e-05,7.58080136772227e-07,5.25988013561074e-09,0.389613538432254,0.00597100885894321,0.000259694658665171,1.60373654920117e-06,1,"PWY-7187: pyrimidine deoxyribonucleotides de novo biosynthesis II"
"PWY-7197: pyrimidine deoxyribonucleotide phosphorylation",7.065752533958,1.32193752926275,5.4539099583241,-10.9719049055963,1.69936721048961,-6.53326171112516,-1.03685759154342,1.56319047702397,-0.662788174582425,-0.371579265148725,1.33863634947516,-0.29428463998851,0.000230842351516485,5.41231278778156e-06,0.515955978661296,0.74481331048466,0.0217996607893226,0.00181129915776393,1,1,"PWY-7197: pyrimidine deoxyribonucleotide phosphorylation"
"PWY-7198: pyrimidine deoxyribonucleotides de novo biosynthesis IV",0.913250616314294,1.89992874473587,0.501095592598974,-7.95599615352055,2.44238213954896,-3.30348507763475,-4.63495540347309,2.24666480454002,-2.08038598602244,2.77249024411501,1.92392879604119,1.46140953343108,0.626785398520246,0.0071012669202273,0.0608485335849352,0.194588605745422,1,0.683605360830912,1,1,"PWY-7198: pyrimidine deoxyribonucleotides de novo biosynthesis IV"
"PWY-7199: pyrimidine deoxyribonucleosides salvage",8.33881293339526,0.203706943574064,41.0015626616044,3.74493248079379,0.261867821130613,14.3256170339535,1.27701540831562,0.240883360408285,5.31043993129915,-0.191892634040908,0.206280185918323,-0.930651982006598,6.06253732722301e-25,1.22111725500399e-13,1.95631078283874e-05,0.371922137418637,2.19876433989778e-22,4.49371149841468e-11,0.00540459995519408,1,"PWY-7199: pyrimidine deoxyribonucleosides salvage"
"PWY-7208: superpathway of pyrimidine nucleobases salvage",8.07658866229168,1.3461282627897,6.10415031482249,-11.9987461378522,1.73046470068366,-7.00182464800441,-1.57359754145969,1.59179600750063,-0.990002353292529,-0.312591636447026,1.36313266227574,-0.24769226921449,1.77803292231533e-05,1.1566930327167e-06,0.333310219264336,0.777258807575674,0.00441379821892067,0.000395667432002001,1,1,"PWY-7208: superpathway of pyrimidine nucleobases salvage"
"PWY-7210: pyrimidine deoxyribonucleotides biosynthesis from CTP",-4.4169840973477,1.68491751837906,-2.61694438560116,-0.452545693709089,2.16598252166256,-0.221088095406947,-2.84697734598262,1.99241413531085,-1.45654133550594,-1.65333351129003,1.70620153073919,-0.989637922109926,0.0243211827645443,0.739820841310727,0.239438136569838,0.417074308207843,0.961466255045708,1,1,1,"PWY-7210: pyrimidine deoxyribonucleotides biosynthesis from CTP"
"PWY-7211: superpathway of pyrimidine deoxyribonucleotides de novo biosynthesis",-4.30523455681525,1.6999005658281,-2.52037474160655,-0.383274504033506,2.18524341636029,-0.198851427321785,-2.77024069834999,2.01013158153708,-1.40958759853807,-1.71046921650664,1.72137384523758,-1.01774291092351,0.0249745105667603,0.751285827852569,0.242728342042785,0.389655785902045,0.985380468624049,1,1,1,"PWY-7211: superpathway of pyrimidine deoxyribonucleotides de novo biosynthesis"
"PWY-7219: adenosine ribonucleotides de novo biosynthesis",9.90196688138049,0.702291138318293,15.1708565853558,3.3142951165865,0.902804032911543,3.95820197524712,-17.473303028214,0.830458925036903,-22.4642208327531,-0.597394415973156,0.711162535941816,-0.858499615022954,9.00066064495317e-10,0.00465634245648315,1.35516597943308e-14,0.481202490013725,2.53952703655808e-07,0.405820850201477,4.5828740108389e-12,1,"PWY-7219: adenosine ribonucleotides de novo biosynthesis"
"PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II",7.72424523388234,0.954206478074643,8.42266829855077,2.96412582564168,1.2266443496624,2.5065804579534,-1.96357080575513,1.12834869017807,-1.76188056755953,0.460273972582557,0.966260090344636,0.457506627431065,3.65376355109457e-05,0.0292332122813486,0.0915616193595805,0.652923005031664,0.00841716182335818,0.993060109257489,1,1,"PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II"
"PWY-7221: guanosine ribonucleotides de novo biosynthesis",9.45506425339495,0.253918113658709,37.2695257704598,3.29258657010251,0.326414907625502,10.0975549095359,1.70278242961426,0.300258044293931,5.67640329218498,-0.293397146212355,0.257125627504713,-1.14111420295291,5.65948179534991e-24,2.33400650173623e-10,6.82710450391805e-06,0.271112718212451,2.01508148136289e-21,8.29343427716659e-08,0.00194482883774326,1,"PWY-7221: guanosine ribonucleotides de novo biosynthesis"
"PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II",7.73410836766385,0.936980838177063,8.56924865327691,2.96277269337638,1.20450057435255,2.5453074362823,-1.94029028083663,1.1079793794864,-1.77183826406386,0.442542483542793,0.948816854791191,0.448888841517329,2.96410188726941e-05,0.026650592786598,0.0898199224380924,0.65886516348753,0.00675646322967149,0.994035691534448,1,1,"PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II"
"PWY-7228: superpathway of guanosine nucleotides de novo biosynthesis I",8.30746714153618,1.38434287539854,6.11736103393539,-12.1901257918487,1.77959006265537,-6.91977893872159,-1.37221984528855,1.63698476808193,-0.838264306646742,-0.369347783417334,1.40183000491631,-0.282377901589341,3.37055539254002e-05,1.27627950055609e-06,0.411662805043086,0.760207105991245,0.00808037442737519,0.000435823448576031,1,1,"PWY-7228: superpathway of guanosine nucleotides de novo biosynthesis I"
"PWY-7229: superpathway of adenosine nucleotides de novo biosynthesis I",8.33717026698277,1.04600745835883,8.28888103673778,3.32656504816046,1.34465565680242,2.56701155661372,-1.23407242308764,1.23690330413305,-0.990610008140543,0.626336644183025,1.05922070792722,0.579226235273148,9.97925302310008e-06,0.0267255088555378,0.331719633176665,0.568477710526343,0.0024227145993868,0.976543861733135,1,1,"PWY-7229: superpathway of adenosine nucleotides de novo biosynthesis I"
"PWY-7234: inosine-5'-phosphate biosynthesis III",5.03055753478805,0.253357583676992,19.8783299895854,5.59009049859029,0.325694339330601,17.1835052789328,4.46416813247657,0.299595217866728,14.9180488167551,-0.259221482566623,0.256558016863599,-1.01092341481708,4.25141078165717e-17,1.4368493222262e-15,4.12195735190667e-14,0.329142084357002,1.36384270243805e-14,5.30197399901468e-13,1.40700920889083e-11,1,"PWY-7234: inosine-5'-phosphate biosynthesis III"
"PWY-7237: myo-, chiro- and scillo-inositol degradation",6.42390518432985,1.2193144685632,5.38591723311446,1.16462691839963,1.56744398376182,0.782910096735398,-14.7577108061563,1.44183875830996,-10.4248896309481,0.88079745763961,1.23471694609501,0.734033770959783,8.62298941467712e-05,0.459371716248141,4.55316723907417e-09,0.502840242025698,0.0209625200740489,1,1.4173202116767e-06,1,"PWY-7237: myo-, chiro- and scillo-inositol degradation"
"PWY-7237: myo-, chiro- and scyllo-inositol degradation",-8.46008054475387,0.888220818515998,-10.017680012274,3.19528417563503,1.14181895985821,2.98957099725704,18.4210260898676,1.05032068026164,18.5539120765002,-0.463763256832277,0.899440894676171,-0.53662786110084,2.02836324665438e-06,0.0877872117821444,2.18414274616119e-11,0.570939477168222,0.000531087351139964,0.629424218410971,7.00054095472656e-09,1,"PWY-7237: myo-, chiro- and scyllo-inositol degradation"
"PWY-7238: sucrose biosynthesis II",-8.66600184343575,0.978899724521325,-9.27987902297989,3.02052544967502,1.25838782649328,2.55250809282921,18.4087382570557,1.15754844193472,16.798453948041,-0.25963143644345,0.991265263848192,-0.30392772337397,4.17677598528454e-07,0.120638964833445,3.07065378800354e-12,0.676301032815601,0.000119466484854381,0.77641543040178,1.00566278623062e-09,1,"PWY-7238: sucrose biosynthesis II"
"PWY-7242: D-fructuronate degradation",4.95208593248954,1.40768574383349,3.58143473084978,1.67815970456768,1.8095976116802,0.958757945400855,0.122125384008863,1.66458769850503,0.0911854174191194,0.184015628363014,1.42546774232547,0.128470203411586,0.00281766832218049,0.36395481496823,0.904373215643004,0.879960903084225,0.42776634768525,1,1,1,"PWY-7242: D-fructuronate degradation"
"PWY-724: superpathway of L-lysine, L-threonine and L-methionine biosynthesis II",8.38500792868936,0.177629871032596,47.313477613086,2.81540699635422,0.228345418565006,12.359988151817,1.09356666522095,0.210047234976382,5.21875093283962,-0.266951530558092,0.179873705718477,-1.4866666940583,1.85526065545587e-26,4.14692709196669e-12,2.76519776146321e-05,0.161521313288329,6.82585995623895e-24,1.51788752493511e-09,0.00755515857190819,1,"PWY-724: superpathway of L-lysine, L-threonine and L-methionine biosynthesis II"
"PWY-7254: TCA cycle VII (acetate-producers)",-5.7599666786782,1.62511199950343,-3.56761376221892,0.0289953866696622,2.08910177992263,0.000921818181343924,-2.39328998482428,1.92169413870708,-1.28597914210467,0.259164590591023,1.64564054378334,0.152518846030818,0.0044845892884468,0.807759566582721,0.301593298406131,0.742311573073555,0.457287708900448,1,1,1,"PWY-7254: TCA cycle VII (acetate-producers)"
"PWY-7282: 4-amino-2-methyl-5-diphosphomethylpyrimidine biosynthesis II",-8.51437374152217,0.918235269108926,-9.76040717017967,2.92425392181387,1.18040291110357,2.65134863722584,17.1736452509769,1.08581275329942,16.7915047137218,-0.283317969734651,0.929834490200785,-0.337571638062469,2.90392643396975e-07,0.141445408823989,1.68660730546647e-11,0.657638101416866,8.41463531744465e-05,0.719872743854652,5.46193639347256e-09,1,"PWY-7282: 4-amino-2-methyl-5-diphosphomethylpyrimidine biosynthesis II"
"PWY-7282: 4-amino-2-methyl-5-phosphomethylpyrimidine biosynthesis (yeast)",-2.78537537402882,1.7488448319584,-1.59967612735616,-3.23080334970287,2.24816188199285,-1.45060849147544,-7.20883091532728,2.06800815212093,-3.52645442442161,4.33846896216646,1.77093637923792,2.4916642135815,0.16337596743894,0.208953970486862,0.00478771335241409,0.0440137649985556,1,1,0.536324748304202,0.945338405025817,"PWY-7282: 4-amino-2-methyl-5-phosphomethylpyrimidine biosynthesis (yeast)"
"PWY-7312: dTDP-D-&beta;-fucofuranose biosynthesis",-7.7508767808861,1.43165696364757,-5.50429458735645,1.98260747743886,1.8404129142537,1.10530847169202,-0.339278746911701,1.69293365412437,-0.203276659599253,0.343681233027949,1.44974176849846,0.276729752007355,0.000189954219286897,0.371115217336579,0.724736053140263,0.698771947496257,0.0325119924507587,1,1,1,"PWY-7312: dTDP-D-&beta;-fucofuranose biosynthesis"
"PWY-7315: dTDP-N-acetylthomosamine biosynthesis",7.16297781051126,0.403983083233536,17.7385197006789,2.98854850755398,0.519325300963684,5.75757460347145,-1.80885353603545,0.477709796877949,-3.78836255608012,0.15060324360187,0.409086229733609,0.368558703792823,5.46986318730684e-16,5.1146869938198e-06,0.000857198244798435,0.717318916122754,1.73170603067735e-13,0.00162664576311122,0.240876808309543,1,"PWY-7315: dTDP-N-acetylthomosamine biosynthesis"
"PWY-7316: dTDP-N-acetylviosamine biosynthesis",-5.5679443278455,1.93778526852769,-2.89232223422558,9.72454581239159,2.49104717387234,3.95363410718645,-2.3263440352944,2.29143012527164,-1.04247079997873,-0.242939465988181,1.96226352645827,-0.112522604170965,0.0154087538578209,0.00183790941642714,0.390675382833351,0.817113128816064,0.855487801571456,0.283028365900326,1,1,"PWY-7316: dTDP-N-acetylviosamine biosynthesis"
"PWY-7323: superpathway of GDP-mannose-derived O-antigen building blocks biosynthesis",5.75343789995494,1.38669945317045,4.23994698544168,-9.29736359516531,1.78261947282484,-5.26506086472701,-0.482676332758954,1.6397714201361,-0.283188597550715,-0.594749169815115,1.40421635116642,-0.437537818674857,0.00109941686957341,4.99330270268376e-05,0.781536272037175,0.664306515534763,0.181713926011201,0.0165450686582542,1,1,"PWY-7323: superpathway of GDP-mannose-derived O-antigen building blocks biosynthesis"
"PWY-7328: superpathway of UDP-glucose-derived O-antigen building blocks biosynthesis",-5.46322644574591,1.75905983318653,-3.12032768733688,-1.64712450695167,2.26129339370042,-0.756757865411778,10.1153613018039,2.08008738604018,4.92319933376971,2.80558501937435,1.78128041717558,1.6022241034711,0.00768816568539758,0.508411365934143,0.000152537372176143,0.164283218739983,0.769068888728302,0.995772880686639,0.0379832374596852,1,"PWY-7328: superpathway of UDP-glucose-derived O-antigen building blocks biosynthesis"
"PWY-7332: superpathway of UDP-N-acetylglucosamine-derived O-antigen building blocks biosynthesis",-4.57588387404855,1.72802772169215,-2.65397119673168,-0.665806634226197,2.22140122665133,-0.306240819608639,-2.82174946213588,2.04339192948784,-1.40031413429053,-1.23171194148149,1.74985630557591,-0.721909425391001,0.0213646796128295,0.705304869138144,0.23894470012931,0.517680764526432,0.944113128556003,1,1,1,"PWY-7332: superpathway of UDP-N-acetylglucosamine-derived O-antigen building blocks biosynthesis"
"PWY-7345: superpathway of anaerobic sucrose degradation",-8.19763842402916,1.47904761542477,-5.61288580044298,3.07050031849388,1.9013341892241,1.65728093456817,2.00790244833266,1.74897307650116,1.18079348907116,-1.12108757829478,1.49773106276539,-0.777048448813574,8.95932498549031e-05,0.207998891185778,0.356140005149137,0.520637987606412,0.022484316416359,0.975305732459541,0.992477117416335,1,"PWY-7345: superpathway of anaerobic sucrose degradation"
"PWY-7356: thiamine diphosphate salvage IV (yeast)",-8.96739826803331,1.28024936228401,-7.15518392186829,2.98933538352879,1.64577655097593,1.8731256421262,15.2478645289187,1.51389424011171,10.3362811723484,0.662353020797698,1.2964215742491,0.518590351610098,3.30604269307803e-06,0.176842372507497,1.94388986851347e-08,0.611848812309003,0.000907911963797553,0.951941304249574,5.88417318381802e-06,1,"PWY-7356: thiamine diphosphate salvage IV (yeast)"
"PWY-7357: thiamin formation from pyrithiamine and oxythiamine (yeast)",6.49335154439802,0.712379281310133,9.97580203430087,3.00421951095707,0.915772466771367,3.59051454813578,-14.300639163401,0.842388149154244,-18.3396649353417,-0.165657413688734,0.721378113159834,-0.245331050529604,1.67071732309418e-05,0.0103207883187529,1.21874881714445e-10,0.689330661206654,0.00393969472357091,0.546884120895897,3.81079153198571e-08,1,"PWY-7357: thiamin formation from pyrithiamine and oxythiamine (yeast)"
"PWY-7357: thiamine phosphate formation from pyrithiamine and oxythiamine (yeast)",-8.58065033520913,0.937721291773262,-9.71644660812648,3.0962587645821,1.20545243670188,2.76270428580189,18.1417136929053,1.10885496549908,17.4232415301328,-0.33084516071762,0.949566661856222,-0.310976324979178,2.79181630096284e-06,0.110320749303456,1.23371255436569e-10,0.645255678652962,0.000731033777280479,0.735670205694744,3.88951580057018e-08,1,"PWY-7357: thiamine phosphate formation from pyrithiamine and oxythiamine (yeast)"
"PWY-7383: anaerobic energy metabolism (invertebrates, cytosol)",6.20888206657937,1.40390793941174,4.51992543402127,-10.0065856018719,1.8047411968952,-5.61153919824332,0.617800791122632,1.66012044663767,0.394996793332526,-0.54889898527873,1.42164221637722,-0.404162828194291,0.000596914742369557,3.51512341399129e-05,0.699148283939234,0.694281752004068,0.110080757846523,0.011650356130998,1,1,"PWY-7383: anaerobic energy metabolism (invertebrates, cytosol)"
"PWY-7385: 1,3-propanediol biosynthesis (engineered)",-5.80615764282537,1.66513442199595,-3.50579309190574,0.0385374943403163,2.14055110408705,0.00424441068520233,-2.1918780102571,1.96902063358512,-1.14643249005089,0.346992252241233,1.6861685327061,0.206933418883146,0.00417110466641112,0.823016159485648,0.340309080188257,0.74740267348311,0.501991931539486,1,1,1,"PWY-7385: 1,3-propanediol biosynthesis (engineered)"
"PWY-7388: octanoyl-[acyl-carrier protein] biosynthesis (mitochondria, yeast)",2.69572245941242,1.50213214295547,1.84743798431723,-7.50922924017448,1.93100963778875,-3.97076901800116,-8.90930612043532,1.77627051893228,-5.09228935663301,-1.5177935561394,1.52110719588742,-1.01869693802376,0.107101744215838,0.00248872213944572,0.000208760584746556,0.381765607976435,1,0.355871281575439,0.0528523075744819,1,"PWY-7388: octanoyl-[acyl-carrier protein] biosynthesis (mitochondria, yeast)"
"PWY-7391: isoprene biosynthesis II (engineered)",-8.9347297755856,1.26704423566582,-7.25988502536708,3.08057311787183,1.62880119572005,1.94804727502335,14.1226972853755,1.49827918439197,9.74010872110088,0.602046837093691,1.28304963941917,0.506718254479041,5.31555411303029e-06,0.165601633921781,2.11396127772612e-07,0.6040015256858,0.00143713964406854,0.964382579097762,5.99328132761566e-05,1,"PWY-7391: isoprene biosynthesis II (engineered)"
"PWY-7396: butanol and isobutanol biosynthesis (engineered)",-8.07386876419708,1.41904781678419,-5.7775486366513,3.02898001175206,1.82420369841896,1.69600573601618,1.88530853363265,1.67802334417106,1.17431629882293,-1.14472413656387,1.43697334188712,-0.829728796003504,5.84598161645633e-05,0.196330921102802,0.352711966173568,0.499777617909654,0.0150929028173552,0.979665747831203,0.999577062187059,1,"PWY-7396: butanol and isobutanol biosynthesis (engineered)"
"PWY-7400: L-arginine biosynthesis IV (archaebacteria)",9.12429152440117,0.69176591333672,14.199578047835,3.34906699798956,0.889273724692904,4.04666364652983,-16.9021322578909,0.818012851682055,-22.0171136140386,-0.161292988838871,0.700504355479539,-0.273348763606614,4.64167733801207e-08,0.00435286065093766,9.48250158949726e-13,0.672228619301292,1.23133288986615e-05,0.367470942280813,3.11440319714085e-10,1,"PWY-7400: L-arginine biosynthesis IV (archaebacteria)"
"PWY-7456: &beta;-(1,4)-mannan degradation",-9.72308435806601,1.56004410444008,-6.34202765060294,3.28013634233471,2.00545618784393,1.66700507381009,3.40499528395655,1.84475138485414,1.91113332577862,1.8070371806263,1.5797507058844,1.17890133708131,1.58365424600005e-05,0.180321303411505,0.145087982331202,0.344782700815246,0.00423102635788064,0.980972738301642,0.968949740517394,1,"PWY-7456: &beta;-(1,4)-mannan degradation"
"PWY-7456: mannan degradation",5.51934717923197,0.965093776853905,6.10780285998941,-11.069725113112,1.24064010827181,-9.39001550850913,-13.3643420013575,1.14122291562029,-12.4056609875344,-0.456509161752382,0.977284918349667,-0.519768434878177,0.000303973184547663,2.50632864317799e-06,1.27326743558365e-08,0.605904797119615,0.052094911973684,0.000835510628590245,3.84728152873215e-06,1,"PWY-7456: mannan degradation"
"PWY-7539: 6-hydroxymethyl-dihydropterin diphosphate biosynthesis III (Chlamydia)",5.71444479011835,1.2942821960928,4.57194151867472,-9.96157767483335,1.6638159341669,-6.1307741138697,-13.9502420741722,1.53048805917651,-9.37467067875001,0.241546447981706,1.31063167193281,0.19179132823249,0.00111131787237242,5.85024298087478e-05,9.96058485726314e-08,0.749206184706534,0.152694824768675,0.016578900002059,2.98923464111638e-05,1,"PWY-7539: 6-hydroxymethyl-dihydropterin diphosphate biosynthesis III (Chlamydia)"
"PWY-7560: methylerythritol phosphate pathway II",-8.34549513629325,1.47055707676804,-5.75807744567375,1.77823773832074,1.89041949569793,0.956841713572847,14.2778863836934,1.73893301872293,8.37088282812477,2.17257307261409,1.48913327094775,1.48671973876451,6.37046183164739e-05,0.411211847768022,2.97201896215745e-07,0.211899144186779,0.0160963856751291,1,8.63838212178661e-05,0.99771094343873,"PWY-7560: methylerythritol phosphate pathway II"
"PWY-7616: methanol oxidation to carbon dioxide",-6.68719939166913,1.47292138651592,-4.58058406986888,0.300094921999388,1.89345884541912,0.148796214112339,-1.81484425467945,1.74172881383489,-1.07503936821835,1.4930563729512,1.49152744684478,1.02756871486654,0.000486946920475967,0.742967840973149,0.375552903157331,0.399520988237779,0.111710446425623,1,0.991167688372119,1,"PWY-7616: methanol oxidation to carbon dioxide"
"PWY-7663: gondoate biosynthesis (anaerobic)",8.37555895347631,0.236837277668042,35.4008364251435,2.76152325231557,0.304457279547208,9.08095999078814,2.11975110244643,0.280059964150833,7.57764316414947,-0.430615995301559,0.239829025032671,-1.79623322244306,2.19916887497363e-23,2.12060347584985e-09,6.26786448720354e-08,0.0888928089490606,7.5566289591031e-21,7.12248671278328e-07,1.93951681861619e-05,1,"PWY-7663: gondoate biosynthesis (anaerobic)"
"PWY-7664: oleate biosynthesis IV (anaerobic)",2.28521629941247,1.47488263409727,1.61076981814646,-7.93527668398546,1.89598005368926,-4.27351446794674,4.27854638611243,1.74404798813351,2.51205016632055,0.157235310359858,1.49351346906186,0.0908407175679527,0.15529559265044,0.00124319460530373,0.0295019010215098,0.839192043166665,1,0.260327871615305,0.991815105701436,1,"PWY-7664: oleate biosynthesis IV (anaerobic)"
"PWY-7688: dTDP-&alpha;-D-ravidosamine and dTDP-4-acetyl-&alpha;-D-ravidosamine biosynthesis",-7.78344092761715,1.32272882952764,-5.97079000207853,2.730082930238,1.70038443686683,1.64295871113521,2.26123965729792,1.56412618919732,1.48644724914799,-1.45747172282627,1.33943764550805,-1.14690087767182,6.13870414412788e-05,0.226432308688449,0.266565671996815,0.402534089521136,0.0154467512270969,0.966120259103802,0.990702549187967,0.988912843388844,"PWY-7688: dTDP-&alpha;-D-ravidosamine and dTDP-4-acetyl-&alpha;-D-ravidosamine biosynthesis"
"PWY-7761: NAD salvage pathway II (PNC IV cycle)",-9.01503998445375,1.29474760762634,-7.13612094676372,3.12037362027403,1.66441422650823,1.94606710308492,12.4854959532078,1.5310384080856,8.39265146611668,0.700968714789503,1.31110296258192,0.557533703602427,5.49327277296272e-06,0.151910670357595,6.95313343879817e-07,0.589955974807871,0.00146664480621391,0.922556410358572,0.000194116627186542,1,"PWY-7761: NAD salvage pathway II (PNC IV cycle)"
"PWY-7790: UMP biosynthesis II",-8.51480041796759,0.90848499980647,-9.87908182288369,3.14476299834006,1.16786881809293,2.84386038471107,19.7160437469696,1.0742830646533,19.4843884791342,-0.424537187622742,0.91996105471952,-0.486414746167838,4.88812509380834e-07,0.0939495661265368,1.06721851785576e-11,0.590205579486607,0.000134474047888846,0.688686294612328,3.3874481624592e-09,0.999374956952714,"PWY-7790: UMP biosynthesis II"
"PWY-7791: UMP biosynthesis III",-8.57991754673132,0.953216262927113,-9.36705427471469,3.09311388605577,1.22537141571825,2.6626102256659,19.7784053873286,1.12717776125401,18.4076349825175,-0.419038866190592,0.965257366720454,-0.45317868183306,2.17170607089492e-07,0.0903887326425199,2.71433875201686e-13,0.627284533236164,6.35970903804951e-05,0.776176154455166,9.03366321637692e-11,0.997625608469716,"PWY-7791: UMP biosynthesis III"
"PWY-7851: coenzyme A biosynthesis II (eukaryotic)",-8.44005491832545,0.90813569675984,-9.84163832092001,2.90874061222041,1.16741978466221,2.67331355640463,18.2808232892502,1.07387001397276,18.1661510855674,-0.247642537240385,0.919607339248969,-0.306386360875746,1.6048987084797e-06,0.111487863919741,6.37113305763802e-10,0.667486025086407,0.000420031555938883,0.75943077118609,1.93721070762252e-07,0.994900676789235,"PWY-7851: coenzyme A biosynthesis II (eukaryotic)"
"PWY-7858: (5Z)-dodecenoate biosynthesis II",-9.12893762257865,1.29723818427987,-7.18310161950954,3.23829469098037,1.66761589391425,1.99689594744475,14.8747414263579,1.53398351375128,9.94418530561751,0.71337319238467,1.31362500039821,0.545797439145811,3.42291131037904e-06,0.152712854350581,8.3735128176168e-08,0.590679050766034,0.000942626544029792,0.9438949332023,2.3944185094612e-05,1,"PWY-7858: (5Z)-dodecenoate biosynthesis II"
"PWY-7953: UDP-N-acetylmuramoyl-pentapeptide biosynthesis III (meso-diaminopimelate containing)",-8.51626065867045,0.905223592316848,-9.81694078060791,3.05204292586339,1.16367623801617,2.78440625953699,19.4222762561952,1.07042645190374,18.9974146064852,-0.27564313152435,0.916658448870593,-0.290758182179537,3.52175783384714e-07,0.116485044745313,1.22643713385939e-12,0.663354559851153,9.88954377424724e-05,0.710064216622723,4.04394091607423e-10,1,"PWY-7953: UDP-N-acetylmuramoyl-pentapeptide biosynthesis III (meso-diaminopimelate containing)"
"PWY-7977: L-methionine biosynthesis IV",-8.8007306770648,0.93837256176841,-9.8413381971623,3.36738973004807,1.20628965241777,2.95545587532751,18.7434918804618,1.10962509194745,17.9091237283464,-0.197720252429681,0.950226158745847,-0.245246039744148,2.46401532098123e-07,0.0798991705001535,2.76786535927864e-11,0.662403438638278,7.00076452147085e-05,0.658124965695042,8.79273361224428e-09,1,"PWY-7977: L-methionine biosynthesis IV"
"PWY-8004: Entner-Doudoroff pathway I",-9.59117382316154,1.45069338989157,-6.78549360900311,2.89114121866686,1.8648844780363,1.60328669557456,11.8848761556769,1.71544421877851,7.1525194510002,1.67857564753673,1.46901866439576,1.18503539243399,2.80954554065082e-05,0.222857641084112,0.000182412206539846,0.32463417975382,0.00685321740397055,0.988812819887264,0.00881308054875587,1,"PWY-8004: Entner-Doudoroff pathway I"
"PWY-8131: 5'-deoxyadenosine degradation II",-10.0680608489441,1.54485492700396,-6.6618707948485,3.22498885864373,1.98593031047237,1.66167124870388,4.14570416357107,1.82679019001976,2.34916499194508,2.15698263647495,1.56436965754851,1.43013505086895,1.69057746519201e-05,0.205354827618355,0.0817296550178245,0.257802923197207,0.00441212628249182,0.980695129004435,0.900902320761839,0.994844123908192,"PWY-8131: 5'-deoxyadenosine degradation II"
"PWY-8178: pentose phosphate pathway (non-oxidative branch) II",-8.62306281522027,0.914495546057677,-9.91152968237319,3.31467434252573,1.17559545039614,2.98212769021825,19.0640640343835,1.08139053263391,18.6814646938992,-0.349660844296741,0.926047526669941,-0.396188126775146,6.70073649015196e-08,0.0844953295901511,9.7462928795576e-13,0.625536338600585,2.04529944061345e-05,0.681241118026456,3.19412458531481e-10,1,"PWY-8178: pentose phosphate pathway (non-oxidative branch) II"
