feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
THRESYN.PWY..superpathway.of.L.threonine.biosynthesis	Experiment	3	0.165408492634824	0.333990408683561	30	30	0.624584010461615	0.803406818436102
PWY.1269..CMP.3.deoxy.D.manno.octulosonate.biosynthesis.I	Groups	DY	-0.0967742284558432	0.196183372564546	30	17	0.625952440809318	0.803715701420715
PWY.7663..gondoate.biosynthesis..anaerobic.	Groups	DY	-0.103797311070121	0.210788671160481	30	30	0.626552562935504	0.803715701420715
PWY.6590..superpathway.of.Clostridium.acetobutylicum.acidogenic.fermentation	Groups	DY	0.283320308892919	0.583402075902223	30	20	0.631293662244765	0.80868196403255
MET.SAM.PWY..superpathway.of.S.adenosyl.L.methionine.biosynthesis	Groups	DY	0.144436879056732	0.301362020027638	30	14	0.635745982764926	0.813265149891859
PWY.6700..queuosine.biosynthesis.I..de.novo.	Groups	DY	0.0653312204370539	0.138024854995327	30	11	0.639928249713301	0.81555659470218
PWY.724..superpathway.of.L.lysine..L.threonine.and.L.methionine.biosynthesis.II	Groups	DY	0.0595367009333606	0.125662456428212	30	30	0.639609220104055	0.81555659470218
PWY66.429..fatty.acid.biosynthesis.initiation..mitochondria.	Groups	DY	-0.0192945450439028	0.0407928277288251	30	11	0.640168079712464	0.81555659470218
PWY.5690..TCA.cycle.II..plants.and.fungi.	Groups	DY	-0.252719815447703	0.537149377262151	30	16	0.641932762441782	0.815570312938329
PWY.6151..S.adenosyl.L.methionine.cycle.I	Groups	DY	-0.0307684832134259	0.0653708370484051	30	19	0.641796969864492	0.815570312938329
NONOXIPENT.PWY..pentose.phosphate.pathway..non.oxidative.branch.	Experiment	2	-0.10108658252027	0.223679588446349	30	19	0.655070138877537	0.831125824223887
PWY.7111..pyruvate.fermentation.to.isobutanol..engineered.	Experiment	2	0.132620188021325	0.295044316143983	30	30	0.656801338990886	0.832186982645128
PWY.1861..formaldehyde.assimilation.II..RuMP.Cycle.	Groups	DY	-0.163266700372604	0.366895308179357	30	8	0.660005867667486	0.835109465211921
PWY.6151..S.adenosyl.L.methionine.salvage.I	Groups	DY	0.0600952893169534	0.13550266250633	30	11	0.661073621769216	0.835324005768166
HISTSYN.PWY..L.histidine.biosynthesis	Groups	DY	0.0854570363109541	0.194002100047667	30	30	0.66321902468392	0.836897819479031
RIBOSYN2.PWY..flavin.biosynthesis.I..bacteria.and.plants.	Groups	DY	0.204044315060032	0.470709049513218	30	26	0.668239395820369	0.842090295545994
PWY.1042..glycolysis.IV	Groups	DY	0.0413093616295031	0.0968547230697532	30	11	0.673248088911953	0.847254022582025
PWY.5667..CDP.diacylglycerol.biosynthesis.I	Groups	DY	-0.0459495431584377	0.109902357048465	30	30	0.679311280742448	0.852576911053274
PWY0.1319..CDP.diacylglycerol.biosynthesis.II	Groups	DY	-0.0459495431584377	0.109902357048465	30	30	0.679311280742448	0.852576911053274
PWY.5913..TCA.cycle.VI..obligate.autotrophs.	Groups	DY	-0.16463997603589	0.395612355247074	30	19	0.680704662148094	0.853174307005023
GLUCUROCAT.PWY..superpathway.of..beta..D.glucuronide.and.D.glucuronate.degradation	Groups	DY	0.14206817085208	0.349580532668894	30	18	0.687777345245177	0.855956810617987
LACTOSECAT.PWY..lactose.and.galactose.degradation.I	Groups	DY	0.283055782925396	0.69351524965594	30	29	0.686507941600025	0.855956810617987
PWY.6897..thiamin.salvage.II	Groups	DY	0.0730541260306053	0.180005669857982	30	19	0.688178337654416	0.855956810617987
PWY.6897..thiamine.diphosphate.salvage.II	Groups	DY	0.0791279922928315	0.195149699343933	30	11	0.688446983163714	0.855956810617987
PWY.7383..anaerobic.energy.metabolism..invertebrates..cytosol.	Groups	DY	-0.193674854405849	0.475827013918141	30	22	0.687319068367404	0.855956810617987
TCA..TCA.cycle.I..prokaryotic.	Groups	DY	-0.213668371694284	0.521013311549537	30	18	0.685091123795941	0.855956810617987
P41.PWY..pyruvate.fermentation.to.acetate.and..S..lactate.I	Groups	DY	0.0420029039381712	0.105081853388712	30	11	0.692630516577916	0.860008518581391
PWY.6700..queuosine.biosynthesis	Groups	DY	-0.0367367581197999	0.0931598873864101	30	19	0.696545352685739	0.862847688201953
PWY.7229..superpathway.of.adenosine.nucleotides.de.novo.biosynthesis.I	Experiment	2	0.223983024462699	0.568442771484748	30	29	0.696772703053405	0.862847688201953
PWY.7323..superpathway.of.GDP.mannose.derived.O.antigen.building.blocks.biosynthesis	Experiment	3	-0.211967715698572	0.541631238405381	30	22	0.698727012789662	0.86328008960424
PWY66.422..D.galactose.degradation.V..Leloir.pathway.	Groups	DY	0.0313626735025762	0.0802101527702994	30	19	0.698978395131175	0.86328008960424
ARG.POLYAMINE.SYN..superpathway.of.arginine.and.polyamine.biosynthesis	Groups	DY	0.0873290011567686	0.228442882784965	30	9	0.70536118638409	0.870007829359686
ANAEROFRUCAT.PWY..homolactic.fermentation	Groups	DY	-0.100541197209849	0.269910177373458	30	29	0.712540825266184	0.877699294698744
GALACT.GLUCUROCAT.PWY..superpathway.of.hexuronide.and.hexuronate.degradation	Groups	DY	0.127947874698827	0.349085193368788	30	18	0.716940505311567	0.879623608309323
GALACTARDEG.PWY..D.galactarate.degradation.I	Groups	DY	0.1254133328221	0.342170137846071	30	7	0.716940532363943	0.879623608309323
GLUCARGALACTSUPER.PWY..superpathway.of.D.glucarate.and.D.galactarate.degradation	Groups	DY	0.1254133328221	0.342170137846071	30	7	0.716940532363943	0.879623608309323
PWY.6527..stachyose.degradation	Groups	DY	0.0379948595109246	0.10548254495918	30	30	0.721606922855057	0.883018997704215
PWY.6703..preQ0.biosynthesis	Groups	DY	-0.097756079268622	0.270897909318309	30	30	0.721120024767571	0.883018997704215
PWY.7323..superpathway.of.GDP.mannose.derived.O.antigen.building.blocks.biosynthesis	Groups	DY	-0.165242947965122	0.463825281945836	30	22	0.724519729693283	0.885418329322934
PWY.4041...gamma..glutamyl.cycle	Groups	DY	0.131008938750483	0.381954986706847	30	28	0.734359467097849	0.896265491339895
COLANSYN.PWY..colanic.acid.building.blocks.biosynthesis	Groups	DY	-0.139812457123617	0.411172473739332	30	23	0.736563057224859	0.897776727679055
ASPASN.PWY..superpathway.of.L.aspartate.and.L.asparagine.biosynthesis	Groups	DY	0.136223675054988	0.406846963687001	30	29	0.740441281676286	0.900144303214308
PWY.7242..D.fructuronate.degradation	Experiment	3	0.261629428438375	0.778832973065711	30	28	0.739623341443985	0.900144303214308
PWY.7229..superpathway.of.adenosine.nucleotides.de.novo.biosynthesis.I	Groups	DY	0.148150466139312	0.447777356070469	30	29	0.743403843087141	0.902566023591438
GLUTORN.PWY..L.ornithine.biosynthesis.I	Groups	DY	0.0389591012609233	0.120971837891047	30	11	0.749989226760648	0.909374160218257
PWY.6126..superpathway.of.adenosine.nucleotides.de.novo.biosynthesis.II	Groups	DY	0.15312627861193	0.478486008764381	30	29	0.751508897312152	0.910030305338933
NONOXIPENT.PWY..pentose.phosphate.pathway..non.oxidative.branch.	Groups	DY	0.0542235332072118	0.176198308335994	30	19	0.76073080429528	0.919999542255671
PWY.7237..myo...chiro..and.scyllo.inositol.degradation	Groups	DY	-0.039839038965441	0.130443021940789	30	11	0.762483163736885	0.920921223734159
PWY.7221..guanosine.ribonucleotides.de.novo.biosynthesis	Groups	DY	0.0331706158132316	0.110252179333867	30	30	0.765913085553908	0.921473699308065
PWY.7953..UDP.N.acetylmuramoyl.pentapeptide.biosynthesis.III..meso.diaminopimelate.containing.	Groups	DY	0.0299861996087014	0.0988671791349753	30	11	0.764076587902202	0.921473699308065
PWY66.409..superpathway.of.purine.nucleotide.salvage	Experiment	2	-0.211440156280395	0.701584544509313	30	12	0.765525660679575	0.921473699308065
PWY.5667..CDP.diacylglycerol.biosynthesis.I	Experiment	3	-0.0379490686964515	0.128338303384639	30	30	0.769811327576544	0.923681604399314
PWY.6305..superpathway.of.putrescine.biosynthesis	Groups	DY	0.0855245482477262	0.291161270041399	30	10	0.77129170613574	0.923681604399314
PWY.6606..guanosine.nucleotides.degradation.II	Experiment	2	0.16555121911671	0.564697710429471	30	30	0.771721082385233	0.923681604399314
PWY0.1319..CDP.diacylglycerol.biosynthesis.II	Experiment	3	-0.0379490686964515	0.128338303384639	30	30	0.769811327576544	0.923681604399314
PWY.I9..L.cysteine.biosynthesis.VI..from.L.methionine.	Groups	DY	-0.0869717366324512	0.298574092094085	30	11	0.773140576069842	0.924191177050068
PWY0.1061..superpathway.of.L.alanine.biosynthesis	Experiment	2	-0.0738502724749426	0.259472612718112	30	4	0.778192398564892	0.929035854512644
PWY.841..superpathway.of.purine.nucleotides.de.novo.biosynthesis.I	Groups	DY	0.12692359722094	0.452667923591683	30	22	0.781397205572559	0.931665898951897
PWY0.162..superpathway.of.pyrimidine.ribonucleotides.de.novo.biosynthesis	Groups	DY	-0.146965974383739	0.533076051109168	30	21	0.784962336481515	0.934718275195658
FUCCAT.PWY..fucose.degradation	Groups	DY	-0.133449711534378	0.49320297174021	30	21	0.788852260438848	0.938149107683029
COMPLETE.ARO.PWY..superpathway.of.aromatic.amino.acid.biosynthesis	Groups	DY	-0.030030851144804	0.112225330379883	30	30	0.791123051016763	0.93844953755815
PPGPPMET.PWY..ppGpp.biosynthesis	Groups	DY	-0.114651778147945	0.428219519524559	30	7	0.791011553917301	0.93844953755815
PWY.5971..palmitate.biosynthesis..type.II.fatty.acid.synthase.	Groups	DY	0.146910498095934	0.561350173580025	30	7	0.795607834638062	0.940171901160606
PWY.7242..D.fructuronate.degradation	Experiment	2	-0.221846487115133	0.84668070611315	30	28	0.795371508340735	0.940171901160606
PWY0.1297..superpathway.of.purine.deoxyribonucleosides.degradation	Experiment	2	-0.223217690055738	0.849275388101611	30	19	0.794750777150941	0.940171901160606
PWY.6147..6.hydroxymethyl.dihydropterin.diphosphate.biosynthesis.I	Groups	DY	0.137194258295545	0.532733706975925	30	22	0.798797938110988	0.941744149070133
PWY.7357..thiamin.formation.from.pyrithiamine.and.oxythiamine..yeast.	Experiment	2	-0.0629874830081728	0.244790463806672	30	19	0.798963584533693	0.941744149070133
BRANCHED.CHAIN.AA.SYN.PWY..superpathway.of.branched.amino.acid.biosynthesis	Groups	DY	0.019985973005937	0.0806093780505246	30	19	0.806131559401156	0.946111931109908
PWY.3841..folate.transformations.II..plants.	Groups	DY	0.0195678561262779	0.0785982619538262	30	11	0.805347576505872	0.946111931109908
PWY.621..sucrose.degradation.III..sucrose.invertase.	Experiment	2	0.189781042696255	0.758302320887883	30	26	0.804344856919918	0.946111931109908
PWY.7357..thiamine.phosphate.formation.from.pyrithiamine.and.oxythiamine..yeast.	Groups	DY	0.0511809335686003	0.207090107763545	30	11	0.80673845308619	0.946111931109908
PWY.5676..acetyl.CoA.fermentation.to.butanoate.II	Groups	DY	-0.169583657908391	0.717219802852218	30	13	0.81493958937105	0.949741626710623
PWY.7220..adenosine.deoxyribonucleotides.de.novo.biosynthesis.II	Groups	DY	0.121968104505265	0.511519934547622	30	29	0.813407200732432	0.949741626710623
PWY.7222..guanosine.deoxyribonucleotides.de.novo.biosynthesis.II	Groups	DY	0.121968104505265	0.511519934547622	30	29	0.813407200732432	0.949741626710623
PWY0.1061..superpathway.of.L.alanine.biosynthesis	Groups	DY	-0.0487823319068557	0.204393417110645	30	4	0.813233585866338	0.949741626710623
RHAMCAT.PWY..L.rhamnose.degradation.I	Experiment	2	0.0985953142652433	0.416141509041233	30	30	0.814569976091999	0.949741626710623
PWY.5505..L.glutamate.and.L.glutamine.biosynthesis	Groups	DY	-0.0527704597823583	0.228103324756992	30	16	0.81885812736703	0.951449741797033
PWY.7238..sucrose.biosynthesis.II	Groups	DY	0.0350288334715553	0.151056308948456	30	11	0.818436945865494	0.951449741797033
SER.GLYSYN.PWY..superpathway.of.L.serine.and.glycine.biosynthesis.I	Groups	DY	0.116439066209305	0.50506495817341	30	29	0.819474455031638	0.951449741797033
PWY.6270..isoprene.biosynthesis.I	Experiment	2	-0.18555321082479	0.833337179382711	30	12	0.82553788902786	0.955118704843114
PWY.6606..guanosine.nucleotides.degradation.II	Groups	DY	-0.0982944341717762	0.444827272752013	30	30	0.826840285766626	0.955118704843114
PWY.6608..guanosine.nucleotides.degradation.III	Groups	DY	-0.0788549019052425	0.358340935361173	30	30	0.827546599963754	0.955118704843114
PWY.7234..inosine.5..phosphate.biosynthesis.III	Groups	DY	0.0675602826565567	0.307418843641763	30	30	0.827769544197366	0.955118704843114
PWY.7560..methylerythritol.phosphate.pathway.II	Experiment	2	-0.185143996587681	0.840933616119125	30	12	0.827462372992226	0.955118704843114
PWY.6163..chorismate.biosynthesis.from.3.dehydroquinate	Groups	DY	-0.0267017067404559	0.125910605416844	30	30	0.833707114718603	0.960777715846718
PWY.7220..adenosine.deoxyribonucleotides.de.novo.biosynthesis.II	Experiment	2	-0.132499348682142	0.649362468472362	30	29	0.83990685863168	0.965529516103167
PWY.7222..guanosine.deoxyribonucleotides.de.novo.biosynthesis.II	Experiment	2	-0.132499348682142	0.649362468472362	30	29	0.83990685863168	0.965529516103167
PWY.7315..dTDP.N.acetylthomosamine.biosynthesis	Experiment	2	-0.0771368599762832	0.385450427611131	30	30	0.84294274037343	0.967823146354679
PWY.6121..5.aminoimidazole.ribonucleotide.biosynthesis.I	Groups	DY	-0.022922417797987	0.116200568875378	30	30	0.845153458536875	0.969164878470153
GOLPDLCAT.PWY..superpathway.of.glycerol.degradation.to.1.3.propanediol	Groups	DY	-0.0738983664135001	0.384142603985981	30	5	0.848945331354105	0.969925255723978
PWY.4981..L.proline.biosynthesis.II..from.arginine.	Groups	DY	-0.031259633150132	0.162392545535221	30	19	0.848850724934503	0.969925255723978
PWY0.781..aspartate.superpathway	Groups	DY	0.0319288134747203	0.165901759630357	30	5	0.848880271472519	0.969925255723978
PWY1ZNC.1..assimilatory.sulfate.reduction.IV	Groups	DY	0.0580239717643673	0.304381287508674	30	9	0.850296768149213	0.97027729371628
GALACT.GLUCUROCAT.PWY..superpathway.of.hexuronide.and.hexuronate.degradation	Experiment	2	0.0795821754421947	0.443155403266114	30	18	0.85887395112219	0.974088749443459
PWY.5918..superpathay.of.heme.biosynthesis.from.glutamate	Groups	DY	-0.0317698652805354	0.173546257803403	30	4	0.856168790967175	0.974088749443459
PWY.6126..superpathway.of.adenosine.nucleotides.de.novo.biosynthesis.II	Experiment	2	0.109115172642006	0.607426680360977	30	29	0.858831680698205	0.974088749443459
PWY.6317..D.galactose.degradation.I..Leloir.pathway.	Groups	DY	0.010528374348919	0.0569433486485215	30	11	0.854748371995976	0.974088749443459
VALSYN.PWY..L.valine.biosynthesis	Groups	DY	0.0181377213795757	0.099659713301008	30	30	0.856996981023981	0.974088749443459
DTDPRHAMSYN.PWY..dTDP..beta..L.rhamnose.biosynthesis	Groups	DY	0.0136829978039572	0.078571860461961	30	11	0.863099381450687	0.977688702495906
PWY.5384..sucrose.degradation.IV..sucrose.phosphorylase.	Experiment	2	-0.142045530601926	0.864632952263601	30	23	0.870777928316747	0.985186707219678
PWY.6317..galactose.degradation.I..Leloir.pathway.	Experiment	2	0.0168734093734651	0.110530267473576	30	19	0.879845962855544	0.994236628743203
P461.PWY..hexitol.fermentation.to.lactate..formate..ethanol.and.acetate	Groups	DY	-0.0972919142674612	0.668399474917727	30	21	0.885391729658233	0.997444074438546
PWY.6122..5.aminoimidazole.ribonucleotide.biosynthesis.II	Experiment	2	0.0176944318952727	0.122109058146524	30	30	0.885901941383053	0.997444074438546
PWY.6277..superpathway.of.5.aminoimidazole.ribonucleotide.biosynthesis	Experiment	2	0.0176944318952727	0.122109058146524	30	30	0.885901941383053	0.997444074438546
X1CMET2.PWY..folate.transformations.III..E..coli.	Experiment	2	0.00358839839225953	0.19547533449041	30	11	0.985493971059298	0.998000746414982
ARO.PWY..chorismate.biosynthesis.I	Groups	DY	-0.00560162909772754	0.124712579938876	30	30	0.964517219472989	0.998000746414982
BIOTIN.BIOSYNTHESIS.PWY..biotin.biosynthesis.I	Groups	DY	0.016208974676689	0.325744994370187	30	12	0.960694176743756	0.998000746414982
BRANCHED.CHAIN.AA.SYN.PWY..superpathway.of.branched.chain.amino.acid.biosynthesis	Experiment	2	0.00286822157448254	0.135911792274872	30	11	0.983324177472285	0.998000746414982
COA.PWY.1..coenzyme.A.biosynthesis.II..mammalian.	Experiment	2	-0.00308451829340691	0.0887479770535748	30	19	0.97253982640276	0.998000746414982
COA.PWY.1..superpathway.of.coenzyme.A.biosynthesis.III..mammals.	Experiment	2	0.00275136019524205	0.109532072150542	30	11	0.980151673234852	0.998000746414982
COA.PWY..coenzyme.A.biosynthesis.I	Experiment	2	-0.0080794315491532	0.101918821750445	30	19	0.93742231849963	0.998000746414982
COA.PWY..coenzyme.A.biosynthesis.I..prokaryotic.	Experiment	2	0.00350065900203624	0.176158394892014	30	11	0.984297024178499	0.998000746414982
DTDPRHAMSYN.PWY..dTDP..beta..L.rhamnose.biosynthesis	Experiment	2	0.0006219544456328	0.0997451200160311	30	11	0.995072471130029	0.998000746414982
FASYN.INITIAL.PWY..superpathway.of.fatty.acid.biosynthesis.initiation..E..coli.	Groups	DY	-0.0106775863630786	0.313570430079293	30	10	0.973096051460054	0.998000746414982
GALACTARDEG.PWY..D.galactarate.degradation.I	Experiment	3	0.0384193408786825	0.399568636555153	30	7	0.924137126549733	0.998000746414982
GALACTUROCAT.PWY..D.galacturonate.degradation.I	Groups	DY	0.0260578508851579	0.650839417964128	30	27	0.968369252719377	0.998000746414982
GALACTUROCAT.PWY..D.galacturonate.degradation.I	Experiment	2	0.103879532176617	0.826225260217995	30	27	0.900914519163733	0.998000746414982
GLCMANNANAUT.PWY..superpathway.of.N.acetylglucosamine..N.acetylmannosamine.and.N.acetylneuraminate.degradation	Groups	DY	-0.0334159656213643	0.396723875230991	30	25	0.933518947760094	0.998000746414982
GLUCARGALACTSUPER.PWY..superpathway.of.D.glucarate.and.D.galactarate.degradation	Experiment	3	0.0384193408786825	0.399568636555153	30	7	0.924137126549733	0.998000746414982
GLUCUROCAT.PWY..superpathway.of..beta..D.glucuronosides.degradation	Experiment	2	0.0126147826075556	0.426653061104517	30	10	0.97663830337629	0.998000746414982
GLUTORN.PWY..L.ornithine.biosynthesis.I	Experiment	2	0.00177086823913322	0.153570889349681	30	11	0.990887605033546	0.998000746414982
GLYCOLYSIS..glycolysis.I..from.glucose.6.phosphate.	Groups	DY	0.0161078312889453	0.120942317549958	30	30	0.895071724721554	0.998000746414982
METH.ACETATE.PWY..methanogenesis.from.acetate	Groups	DY	0.0431094829985434	0.333918305995205	30	22	0.898270565172831	0.998000746414982
NONOXIPENT.PWY..pentose.phosphate.pathway..non.oxidative.branch..I	Experiment	2	0.00298957592083267	0.141057847483551	30	11	0.983252740376514	0.998000746414982
P108.PWY..pyruvate.fermentation.to.propanoate.I	Experiment	2	-0.0110396402107998	0.819014334752808	30	20	0.989348397749732	0.998000746414982
P161.PWY..acetylene.degradation	Experiment	2	0.00505971969279786	0.597130794164814	30	6	0.993303979520686	0.998000746414982
P161.PWY..acetylene.degradation..anaerobic.	Experiment	2	0.0104004015387487	0.483006188760388	30	9	0.982985164986134	0.998000746414982
P164.PWY..purine.nucleobases.degradation.I..anaerobic.	Groups	DY	-0.0517106837848599	0.377970348200921	30	28	0.89223370852123	0.998000746414982
P4.PWY..superpathway.of.L.lysine..L.threonine.and.L.methionine.biosynthesis.I	Groups	DY	0.0123629513094484	0.17620710543093	30	5	0.944602004178199	0.998000746414982
P41.PWY..pyruvate.fermentation.to.acetate.and..S..lactate.I	Experiment	2	0.0019092229062799	0.133398929542192	30	11	0.988690222115277	0.998000746414982
PANTO.PWY..phosphopantothenate.biosynthesis.I	Groups	DY	-0.0227310151359195	0.211980087353574	30	30	0.915428227205801	0.998000746414982
PANTOSYN.PWY..superpathway.of.coenzyme.A.biosynthesis.I..bacteria.	Experiment	2	0.0041187657570138	0.214675848277588	30	11	0.984839224441552	0.998000746414982
PWY.1042..glycolysis.IV	Experiment	2	0.00187769825588689	0.122954782028982	30	11	0.987932202066348	0.998000746414982
PWY.3841..folate.transformations.II..plants.	Experiment	2	0.000889448005740294	0.0997786360860238	30	11	0.992955629163568	0.998000746414982
PWY.5097..L.lysine.biosynthesis.VI	Groups	DY	-0.0146328807088661	0.124815245716413	30	30	0.907573733639633	0.998000746414982
PWY.5121..superpathway.of.geranylgeranyl.diphosphate.biosynthesis.II..via.MEP.	Experiment	2	0.0189686653564145	0.520625231027751	30	10	0.971214288125943	0.998000746414982
PWY.5265..peptidoglycan.biosynthesis.II..staphylococci.	Experiment	2	0.0045371113381581	0.231077204667181	30	11	0.984484758670123	0.998000746414982
PWY.5367..petroselinate.biosynthesis	Experiment	2	0.0186485175076736	0.626997322764405	30	10	0.976499488340457	0.998000746414982
PWY.5675..nitrate.reduction.V..assimilatory.	Groups	DY	0.0298450692748909	0.394961692634718	30	8	0.94034404595985	0.998000746414982
PWY.5686..UMP.biosynthesis.I	Groups	DY	0.00868406617273638	0.0797397795678806	30	11	0.914113949706433	0.998000746414982
PWY.5686..UMP.biosynthesis.I	Experiment	2	0.000394730280578958	0.101227765720282	30	11	0.996918481142077	0.998000746414982
PWY.5695..inosine.5..phosphate.degradation	Experiment	2	0.00821446211682272	0.360095650937125	30	11	0.981974499924762	0.998000746414982
PWY.5723..Rubisco.shunt	Experiment	2	-0.0382354574784498	0.779097028446961	30	12	0.961233292317543	0.998000746414982
PWY.5910..superpathway.of.geranylgeranyldiphosphate.biosynthesis.I..via.mevalonate.	Experiment	2	0.0151961917732649	0.59383492273929	30	10	0.979779821163656	0.998000746414982
PWY.5913..partial.TCA.cycle..obligate.autotrophs.	Groups	DY	0.0417597761871596	0.344721035336339	30	9	0.904510901974818	0.998000746414982
PWY.5913..partial.TCA.cycle..obligate.autotrophs.	Experiment	2	0.00189817164487128	0.437615207779382	30	9	0.996572268132294	0.998000746414982
PWY.5941..glycogen.degradation.II	Experiment	2	0.00345729958110234	0.1392110207961	30	11	0.98037624026833	0.998000746414982
PWY.5971..palmitate.biosynthesis..type.II.fatty.acid.synthase.	Experiment	2	0.00667774991345146	0.712620779316621	30	7	0.992594911571851	0.998000746414982
PWY.5981..CDP.diacylglycerol.biosynthesis.III	Experiment	2	0.00271269963276948	0.12063505083238	30	11	0.982231311620918	0.998000746414982
PWY.6125..superpathway.of.guanosine.nucleotides.de.novo.biosynthesis.II	Groups	DY	0.0187007516933197	0.513504358266162	30	22	0.971227312369922	0.998000746414982
PWY.6151..S.adenosyl.L.methionine.salvage.I	Experiment	2	0.00273160405986082	0.172017427800746	30	11	0.987451508328569	0.998000746414982
PWY.6284..superpathway.of.unsaturated.fatty.acids.biosynthesis..E..coli.	Experiment	2	0.0191630409487057	0.655095144320554	30	10	0.97688675553358	0.998000746414982
PWY.6285..superpathway.of.fatty.acids.biosynthesis..E..coli.	Groups	DY	0.079611565075936	0.585196123800109	30	7	0.892835527067494	0.998000746414982
PWY.6285..superpathway.of.fatty.acids.biosynthesis..E..coli.	Experiment	2	0.00361870750345136	0.74289264958435	30	7	0.996150619722595	0.998000746414982
PWY.6292..superpathway.of.L.cysteine.biosynthesis..mammalian.	Experiment	2	0.0199814440090476	0.608433728129661	30	10	0.974052369245838	0.998000746414982
PWY.6305..superpathway.of.putrescine.biosynthesis	Experiment	2	0.00388747946580573	0.36962235148243	30	10	0.991688742294441	0.998000746414982
PWY.6317..D.galactose.degradation.I..Leloir.pathway.	Experiment	2	0.00047856247040634	0.07228823540218	30	11	0.994768419642217	0.998000746414982
PWY.6519..8.amino.7.oxononanoate.biosynthesis.I	Groups	DY	0.0243925977916279	0.324014364821839	30	12	0.940566245716268	0.998000746414982
PWY.6545..pyrimidine.deoxyribonucleotides.de.novo.biosynthesis.III	Groups	DY	-0.0165825619980987	0.12148687035729	30	12	0.892480033627273	0.998000746414982
PWY.6607..guanosine.nucleotides.degradation.I	Experiment	2	0.0277830484514374	0.413147825862856	30	7	0.946899352976641	0.998000746414982
PWY.6609..adenine.and.adenosine.salvage.III	Groups	DY	-0.0120432477699193	0.126786154107103	30	30	0.925052137163023	0.998000746414982
PWY.6700..queuosine.biosynthesis.I..de.novo.	Experiment	2	0.002969600928957	0.175219291560104	30	11	0.986607558394638	0.998000746414982
PWY.6823..molybdopterin.biosynthesis	Experiment	2	-0.00870689235691679	0.183888792286961	30	11	0.962597157303736	0.998000746414982
PWY.6859..all.trans.farnesol.biosynthesis	Experiment	2	0.0162332665409605	0.607057650323274	30	10	0.978870587719726	0.998000746414982
PWY.6897..thiamine.diphosphate.salvage.II	Experiment	2	0.00359672692240146	0.247737931464365	30	11	0.988527335431127	0.998000746414982
PWY.6902..chitin.degradation.II..Vibrio.	Experiment	2	0.0210053131158362	0.635512340631625	30	10	0.973885107507332	0.998000746414982
PWY.6936..seleno.amino.acid.biosynthesis..plants.	Experiment	2	0.018517556582987	0.625993398319589	30	10	0.976627060279262	0.998000746414982
PWY.6969..TCA.cycle.V..2.oxoglutarate.synthase.	Groups	DY	-0.044226069617244	0.407306363813992	30	9	0.91436782767875	0.998000746414982
PWY.6969..TCA.cycle.V..2.oxoglutarate.synthase.	Experiment	2	-0.00201027589169313	0.517065803241206	30	9	0.996927627332815	0.998000746414982
PWY.702..L.methionine.biosynthesis.II	Experiment	2	0.0146654375137608	0.392634212598746	30	10	0.970490135854949	0.998000746414982
PWY.7197..pyrimidine.deoxyribonucleotide.phosphorylation	Groups	DY	0.0555423972726687	0.534858496496862	30	22	0.918089226065062	0.998000746414982
PWY.7208..superpathway.of.pyrimidine.nucleobases.salvage	Groups	DY	0.0238411594895109	0.518648028671302	30	22	0.963687092842332	0.998000746414982
PWY.7228..superpathway.of.guanosine.nucleotides.de.novo.biosynthesis.I	Groups	DY	0.0313344124323757	0.498670149057826	30	22	0.95037772449916	0.998000746414982
PWY.7237..myo...chiro..and.scyllo.inositol.degradation	Experiment	2	-0.00181086540751976	0.165594333674163	30	11	0.991358345625182	0.998000746414982
PWY.7238..sucrose.biosynthesis.II	Experiment	2	0.00159221970325213	0.191762414389269	30	11	0.993438554837555	0.998000746414982
PWY.7282..4.amino.2.methyl.5.diphosphomethylpyrimidine.biosynthesis.II	Experiment	2	0.00392935366163376	0.135827337478703	30	11	0.977142106192999	0.998000746414982
PWY.7356..thiamine.diphosphate.salvage.IV..yeast.	Experiment	2	0.00814720993926481	0.348559074113331	30	10	0.981530436565108	0.998000746414982
PWY.7357..thiamine.phosphate.formation.from.pyrithiamine.and.oxythiamine..yeast.	Experiment	2	0.00232640607129893	0.262895997772738	30	11	0.993007043243203	0.998000746414982
PWY.7391..isoprene.biosynthesis.II..engineered.	Experiment	2	0.0158389683371674	0.609652424417985	30	10	0.979471414143259	0.998000746414982
PWY.7761..NAD.salvage.pathway.II..PNC.IV.cycle.	Experiment	2	0.0198417267174061	0.490284912521421	30	10	0.968027762964248	0.998000746414982
PWY.7790..UMP.biosynthesis.II	Groups	DY	0.00868406617273638	0.0797397795678806	30	11	0.914113949706433	0.998000746414982
PWY.7790..UMP.biosynthesis.II	Experiment	2	0.000394730280578958	0.101227765720282	30	11	0.996918481142077	0.998000746414982
PWY.7791..UMP.biosynthesis.III	Groups	DY	0.00868406617273638	0.0797397795678806	30	11	0.914113949706433	0.998000746414982
PWY.7791..UMP.biosynthesis.III	Experiment	2	0.000394730280578958	0.101227765720282	30	11	0.996918481142077	0.998000746414982
PWY.7851..coenzyme.A.biosynthesis.II..eukaryotic.	Experiment	2	0.00276865783128938	0.113887080078377	30	11	0.980790520953178	0.998000746414982
PWY.7858...5Z..dodecenoate.biosynthesis.II	Experiment	2	0.0182828890279863	0.692542785746563	30	10	0.979140158182687	0.998000746414982
